Item_Identifier,Item_Weight,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDV59,13.35,Low Fat,Breads,219.6166,OUT035,2004,Tier 2,Supermarket Type1,0.897401075966519
FDD26,12.8,Regular,Canned,186.5924,OUT027,1985,Tier 3,Supermarket Type3,1.999025396703748
FDV55,17.75,Low Fat,Fruits and Vegetables,145.1444,OUT046,1997,Tier 1,Supermarket Type1,-0.1377459150710498
FDH48,13.5,Low Fat,Baking Goods,88.054,OUT013,1987,Tier 3,Supermarket Type1,-0.5754602807558266
FDM51,11.8,Regular,Meat,102.4674,OUT010,1998,Tier 3,Grocery Store,-1.2290101324784617
DRG48,5.78,Low Fat,Soft Drinks,147.2102,OUT049,1999,Tier 1,Supermarket Type1,-0.1321341924340654
FDP49,9.0,Regular,Breakfast,55.2614,OUT018,2009,Tier 3,Supermarket Type2,-1.0028145431107862
FDB03,17.75,Regular,Dairy,241.0538,OUT046,1997,Tier 1,Supermarket Type1,-0.5819353453369623
FDL10,8.395,Low Fat,Snack Foods,98.7042,OUT013,1987,Tier 3,Supermarket Type1,-0.7822306763800949
FDJ32,12.8,Low Fat,Fruits and Vegetables,62.5536,OUT027,1985,Tier 3,Supermarket Type3,-0.3285444847285166
FDD11,12.85,Low Fat,Starchy Foods,253.004,OUT018,2009,Tier 3,Supermarket Type2,1.0994230908979543
FDW13,8.5,Low Fat,Canned,51.5324,OUT049,1999,Tier 1,Supermarket Type1,-0.7887057409612306
FDA32,14.0,Low Fat,Fruits and Vegetables,216.9192,OUT017,2007,Tier 2,Supermarket Type1,2.834740398642336
DRQ35,9.3,Low Fat,Hard Drinks,123.7388,OUT045,2002,Tier 2,Supermarket Type1,-0.317321039454548
DRI37,15.85,Low Fat,Soft Drinks,58.7904,OUT046,1997,Tier 1,Supermarket Type1,-0.9812309945070004
FDU38,10.8,Low Fat,Dairy,193.7504,OUT046,1997,Tier 1,Supermarket Type1,1.622608309053723
FDJ07,7.26,Low Fat,Meat,117.415,OUT010,1998,Tier 3,Grocery Store,-1.0589317694806295
FDT38,18.7,Low Fat,Dairy,85.3566,OUT018,2009,Tier 3,Supermarket Type2,-0.9773459557583188
FDX02,16.0,Low Fat,Dairy,224.3404,OUT018,2009,Tier 3,Supermarket Type2,1.5569943212982142
NCN18,8.895,Low Fat,Household,113.1544,OUT013,1987,Tier 3,Supermarket Type1,1.3946860357977446
FDQ13,11.1,Low Fat,Canned,82.3908,OUT045,2002,Tier 2,Supermarket Type1,-0.4908527702289861
DRP35,18.85,Low Fat,Hard Drinks,128.9336,OUT018,2009,Tier 3,Supermarket Type2,-0.532293183548255
DRK47,7.905,Low Fat,Hard Drinks,230.2694,OUT018,2009,Tier 3,Supermarket Type2,0.7117825579739608
DRI47,14.7,Low Fat,Hard Drinks,143.8128,OUT046,1997,Tier 1,Supermarket Type1,0.5969580794018201
FDK20,12.6,Regular,Fruits and Vegetables,121.1072,OUT045,2002,Tier 2,Supermarket Type1,-0.725681779038176
FDC34,16.0,Regular,Snack Foods,157.6972,OUT018,2009,Tier 3,Supermarket Type2,0.5581076919150056
FDI15,12.8,Low Fat,Dairy,263.1884,OUT019,1985,Tier 1,Grocery Store,-1.0174913561613603
FDG05,12.8,Regular,Frozen Foods,154.463,OUT027,1985,Tier 3,Supermarket Type3,0.5663094403844443
FDK34,13.35,Low Fat,Snack Foods,239.3564,OUT017,2007,Tier 2,Supermarket Type1,0.6478952541067549
FDX50,20.1,Low Fat,Dairy,109.6228,OUT010,1998,Tier 3,Grocery Store,-1.2894440685690622
FDP56,8.185,Low Fat,Fruits and Vegetables,48.4692,OUT018,2009,Tier 3,Supermarket Type2,-0.9777776267303948
NCX54,9.195,Low Fat,Household,107.7622,OUT049,1999,Tier 1,Supermarket Type1,-1.017923027133436
FDI20,19.1,Low Fat,Fruits and Vegetables,210.8586,OUT018,2009,Tier 3,Supermarket Type2,2.744089494506436
FDH33,12.85,Low Fat,Snack Foods,42.9428,OUT017,2007,Tier 2,Supermarket Type1,-0.905256903421674
NCO29,11.15,Low Fat,Health and Hygiene,165.6526,OUT045,2002,Tier 2,Supermarket Type1,-0.5081196091120148
FDK22,9.8,Low Fat,Snack Foods,216.785,OUT045,2002,Tier 2,Supermarket Type1,-0.0984638566121596
DRO47,10.195,Low Fat,Hard Drinks,114.086,OUT046,1997,Tier 1,Supermarket Type1,-0.1869564058876814
FDT19,12.8,Regular,Fruits and Vegetables,172.108,OUT027,1985,Tier 3,Supermarket Type3,1.4447598685585277
FDY25,12.0,Low Fat,Canned,181.2976,OUT017,2007,Tier 2,Supermarket Type1,1.9265046733950275
FDS44,12.8,Regular,Fruits and Vegetables,240.9538,OUT019,1985,Tier 1,Grocery Store,-1.0494350080949637
FDJ21,16.7,Regular,Snack Foods,144.6102,OUT049,1999,Tier 1,Supermarket Type1,0.8132252364117541
FDO40,17.1,Low Fat,Frozen Foods,148.7392,OUT046,1997,Tier 1,Supermarket Type1,-0.297464174739065
FDL36,12.8,Low Fat,Baking Goods,91.083,OUT019,1985,Tier 1,Grocery Store,-1.302825868703409
FDJ21,16.7,Regular,Snack Foods,143.9102,OUT046,1997,Tier 1,Supermarket Type1,-0.2266701353186473
FDD05,19.35,Low Fat,Frozen Foods,120.8098,OUT017,2007,Tier 2,Supermarket Type1,0.8266070365461013
FDS10,19.2,Low Fat,Snack Foods,178.9318,OUT010,1998,Tier 3,Grocery Store,-1.2441186165011118
FDG14,12.8,Regular,Canned,150.9024,OUT027,1985,Tier 3,Supermarket Type3,1.7883699623307985
FDN57,18.25,Low Fat,Snack Foods,142.0154,OUT046,1997,Tier 1,Supermarket Type1,0.1100332229004117
FDS47,16.75,Low Fat,Breads,86.1856,OUT017,2007,Tier 2,Supermarket Type1,-0.4494123569097173
FDO40,17.1,Low Fat,Frozen Foods,150.2392,OUT010,1998,Tier 3,Grocery Store,-0.9743242589537888
FDM50,13.0,Regular,Canned,61.422,OUT045,2002,Tier 2,Supermarket Type1,-1.0114479625523003
FDF44,7.17,Regular,Fruits and Vegetables,129.4968,OUT045,2002,Tier 2,Supermarket Type1,0.8386938237642215
FDS21,19.85,Regular,Snack Foods,61.9194,OUT010,1998,Tier 3,Grocery Store,-1.2808106491275475
NCJ06,12.8,Low Fat,Household,119.8782,OUT019,1985,Tier 1,Grocery Store,-1.2065632419305243
FDX49,4.615,Regular,Canned,231.93,OUT045,2002,Tier 2,Supermarket Type1,0.3008317925578784
FDU33,7.63,Regular,Snack Foods,47.2402,OUT018,2009,Tier 3,Supermarket Type2,-0.765395508469142
NCN06,8.39,Low Fat,Household,163.4868,OUT013,1987,Tier 3,Supermarket Type1,1.6122482057239058
NCN53,5.175,Low Fat,Health and Hygiene,33.5874,OUT017,2007,Tier 2,Supermarket Type1,-0.9492873425733972
NCE30,16.0,Low Fat,Household,212.6902,OUT013,1987,Tier 3,Supermarket Type1,-0.9479923296571702
FDN21,12.8,Low Fat,Snack Foods,159.8236,OUT019,1985,Tier 1,Grocery Store,-1.1521726994489845
FDB52,12.8,Low Fat,Dairy,256.7672,OUT027,1985,Tier 3,Supermarket Type3,1.4568466557766482
FDA26,12.8,Regular,Dairy,217.6482,OUT027,1985,Tier 3,Supermarket Type3,0.7691947972600311
FDD23,9.5,Regular,Starchy Foods,185.7898,OUT018,2009,Tier 3,Supermarket Type2,0.3370921542122386
FDH57,10.895,Low Fat,Fruits and Vegetables,131.3284,OUT018,2009,Tier 3,Supermarket Type2,-0.5063929252237118
FDO15,12.8,Regular,Meat,72.4038,OUT019,1985,Tier 1,Grocery Store,-1.2173550162324174
FDY49,17.2,Regular,Canned,163.1184,OUT046,1997,Tier 1,Supermarket Type1,1.6364217801601462
FDP20,19.85,Low Fat,Fruits and Vegetables,127.102,OUT018,2009,Tier 3,Supermarket Type2,-0.2128566642122245
DRG11,6.385,Low Fat,Hard Drinks,109.1596,OUT010,1998,Tier 3,Grocery Store,-1.291170752457365
DRJ59,11.65,Low Fat,Hard Drinks,38.7164,OUT049,1999,Tier 1,Supermarket Type1,-0.9855477042277576
FDP34,12.85,Low Fat,Snack Foods,155.463,OUT035,2004,Tier 2,Supermarket Type1,1.2764081894489985
FDY04,17.7,Regular,Frozen Foods,163.221,OUT017,2007,Tier 2,Supermarket Type1,-0.1977481801895745
FDV11,9.1,Regular,Breads,173.6054,OUT049,1999,Tier 1,Supermarket Type1,-0.906983587309977
FDG20,15.5,Regular,Fruits and Vegetables,176.0028,OUT045,2002,Tier 2,Supermarket Type1,-0.5573300999286466
NCH55,16.35,Low Fat,Household,127.902,OUT017,2007,Tier 2,Supermarket Type1,0.0331957898709341
FDV34,10.695,Regular,Snack Foods,75.2038,OUT018,2009,Tier 3,Supermarket Type2,-1.025693104630799
FDT44,16.6,Low Fat,Fruits and Vegetables,117.2466,OUT049,1999,Tier 1,Supermarket Type1,0.0906080291570043
FDG35,12.8,Regular,Starchy Foods,173.8738,OUT019,1985,Tier 1,Grocery Store,-1.135769202510107
FDG08,13.15,Regular,Fruits and Vegetables,170.8764,OUT018,2009,Tier 3,Supermarket Type2,0.0867229904083227
FDX52,11.5,Regular,Frozen Foods,194.982,OUT017,2007,Tier 2,Supermarket Type1,0.6418518604976946
NCH54,12.8,Low Fat,Household,160.792,OUT027,1985,Tier 3,Supermarket Type3,1.0217223159243254
FDU24,12.8,Regular,Baking Goods,94.312,OUT027,1985,Tier 3,Supermarket Type3,0.2706148245125783
FDW03,5.63,Regular,Meat,106.1306,OUT035,2004,Tier 2,Supermarket Type1,-0.0056545976158804
FDV01,19.2,Regular,Canned,153.4314,OUT018,2009,Tier 3,Supermarket Type2,-0.154149412009927
FDQ39,12.8,Low Fat,Meat,189.9846,OUT027,1985,Tier 3,Supermarket Type3,2.6033647576097514
FDA16,6.695,Low Fat,Frozen Foods,219.4456,OUT046,1997,Tier 1,Supermarket Type1,0.6453052282743003
FDO12,15.75,Low Fat,Baking Goods,194.4452,OUT046,1997,Tier 1,Supermarket Type1,1.938591460613148
FDM44,12.5,Low Fat,Fruits and Vegetables,103.899,OUT049,1999,Tier 1,Supermarket Type1,-0.0898304371706452
FDT03,21.25,Low Fat,Meat,185.2608,OUT010,1998,Tier 3,Grocery Store,-1.2419602616407333
NCQ18,12.8,Low Fat,Household,99.67,OUT027,1985,Tier 3,Supermarket Type3,0.3224153411616642
NCL18,18.85,Low Fat,Household,195.5136,OUT018,2009,Tier 3,Supermarket Type2,-0.2266701353186473
NCJ06,20.1,Low Fat,Household,120.6782,OUT035,2004,Tier 2,Supermarket Type1,-0.5111413059165448
NCQ05,11.395,Low Fat,Health and Hygiene,150.1708,OUT049,1999,Tier 1,Supermarket Type1,0.3949360644703847
FDS35,9.3,Low Fat,Breads,64.6826,OUT045,2002,Tier 2,Supermarket Type1,-0.6492760169807742
NCI18,12.8,Low Fat,Household,222.3746,OUT027,1985,Tier 3,Supermarket Type3,2.2757264898042826
NCO55,12.8,Low Fat,Others,108.1938,OUT010,1998,Tier 3,Grocery Store,-1.0831053439168694
FDW24,6.8,Low Fat,Baking Goods,47.5034,OUT013,1987,Tier 3,Supermarket Type1,-1.0144696593568303
NCS05,12.8,Low Fat,Health and Hygiene,133.7942,OUT027,1985,Tier 3,Supermarket Type3,-0.2443686451737518
FDO48,15.0,Regular,Baking Goods,220.3456,OUT045,2002,Tier 2,Supermarket Type1,-0.0712685853713894
FDT35,19.85,Regular,Breads,167.6816,OUT017,2007,Tier 2,Supermarket Type1,-0.1645095153397442
DRN11,7.85,Low Fat,Hard Drinks,144.6444,OUT049,1999,Tier 1,Supermarket Type1,0.2386711725789752
FDY57,20.2,Regular,Snack Foods,96.9752,OUT018,2009,Tier 3,Supermarket Type2,-0.2422102903133732
DRE27,11.85,Low Fat,Dairy,98.0726,OUT045,2002,Tier 2,Supermarket Type1,-0.2189000578212845
FDM24,6.135,Regular,Baking Goods,152.8366,OUT046,1997,Tier 1,Supermarket Type1,0.5006954526289354
FDX09,9.0,Low Fat,Snack Foods,177.737,OUT013,1987,Tier 3,Supermarket Type1,0.0116122412671482
FDY45,17.5,Low Fat,Snack Foods,255.1356,OUT018,2009,Tier 3,Supermarket Type2,1.112373220060226
FDF41,12.15,Low Fat,Frozen Foods,246.346,OUT017,2007,Tier 2,Supermarket Type1,-0.8819466709295855
FDG05,11.0,Regular,Frozen Foods,155.263,OUT049,1999,Tier 1,Supermarket Type1,-0.9553307361824576
FDF05,17.5,Low Fat,Frozen Foods,261.691,OUT035,2004,Tier 2,Supermarket Type1,1.3670590935848987
FDU19,12.8,Regular,Fruits and Vegetables,172.0422,OUT027,1985,Tier 3,Supermarket Type3,1.7693764395594669
DRH39,12.8,Low Fat,Dairy,75.867,OUT027,1985,Tier 3,Supermarket Type3,0.2274477273050064
FDP57,17.5,Low Fat,Snack Foods,103.799,OUT017,2007,Tier 2,Supermarket Type1,-0.625102442544534
FDE58,12.8,Low Fat,Snack Foods,119.8124,OUT027,1985,Tier 3,Supermarket Type3,-0.2853773875209449
DRD15,10.6,Low Fat,Dairy,233.6642,OUT013,1987,Tier 3,Supermarket Type1,1.2000024273915966
FDJ52,7.145,Low Fat,Frozen Foods,161.3578,OUT045,2002,Tier 2,Supermarket Type1,-0.6328725200418969
FDS01,12.8,Low Fat,Canned,175.9686,OUT027,1985,Tier 3,Supermarket Type3,2.442351485025509
FDZ47,20.7,Regular,Baking Goods,97.2042,OUT046,1997,Tier 1,Supermarket Type1,-0.2676788776658406
FDG35,12.8,Regular,Starchy Foods,173.5738,OUT027,1985,Tier 3,Supermarket Type3,-0.5724385839512965
FDY45,17.5,Low Fat,Snack Foods,252.6356,OUT045,2002,Tier 2,Supermarket Type1,0.287881663395607
FDY04,17.7,Regular,Frozen Foods,161.921,OUT049,1999,Tier 1,Supermarket Type1,0.0137705961275267
FDY47,8.6,Regular,Breads,131.031,OUT035,2004,Tier 2,Supermarket Type1,-0.687694733495513
FDE28,9.5,Regular,Frozen Foods,228.4668,OUT049,1999,Tier 1,Supermarket Type1,1.177987207815735
FDJ27,17.7,Regular,Meat,101.5674,OUT018,2009,Tier 3,Supermarket Type2,-0.3043709102922764
FDH58,12.3,Low Fat,Snack Foods,116.8834,OUT017,2007,Tier 2,Supermarket Type1,0.3565173479556457
NCV42,6.26,Low Fat,Household,111.0228,OUT010,1998,Tier 3,Grocery Store,-1.2177866872044931
NCQ54,17.7,Low Fat,Household,167.6474,OUT018,2009,Tier 3,Supermarket Type2,1.1507919365749646
FDL44,18.25,Low Fat,Fruits and Vegetables,162.8894,OUT018,2009,Tier 3,Supermarket Type2,-0.9415172650760344
FDY50,5.8,Low Fat,Dairy,89.7172,OUT018,2009,Tier 3,Supermarket Type2,-0.3199110652870023
FDR59,14.5,Regular,Breads,262.7594,OUT017,2007,Tier 2,Supermarket Type1,3.2193592347618
FDH35,18.25,Low Fat,Starchy Foods,162.5526,OUT017,2007,Tier 2,Supermarket Type1,-0.7213650693174188
FDX08,12.85,Low Fat,Fruits and Vegetables,179.3318,OUT045,2002,Tier 2,Supermarket Type1,-0.5422216159059964
FDL20,17.1,Low Fat,Fruits and Vegetables,111.9886,OUT035,2004,Tier 2,Supermarket Type1,-0.42394376955725
FDB27,7.575,Low Fat,Dairy,196.8768,OUT049,1999,Tier 1,Supermarket Type1,-0.594453803527158
FDA56,9.21,Low Fat,Fruits and Vegetables,120.8414,OUT013,1987,Tier 3,Supermarket Type1,-0.0181730558060761
FDV39,11.3,Low Fat,Meat,196.6426,OUT013,1987,Tier 3,Supermarket Type1,1.9722617964350533
FDU38,12.8,Low Fat,Dairy,190.6504,OUT019,1985,Tier 1,Grocery Store,-0.9881377300602115
FDT55,13.6,Regular,Fruits and Vegetables,157.7946,OUT045,2002,Tier 2,Supermarket Type1,-0.6449593072600169
FDS24,20.85,Regular,Baking Goods,87.2514,OUT018,2009,Tier 3,Supermarket Type2,-0.3850933820704355
FDS15,9.195,Regular,Meat,106.3596,OUT046,1997,Tier 1,Supermarket Type1,0.5270273819255539
FDF05,12.8,Low Fat,Frozen Foods,261.291,OUT027,1985,Tier 3,Supermarket Type3,2.21960926343444
DRP47,15.75,Low Fat,Hard Drinks,252.9382,OUT049,1999,Tier 1,Supermarket Type1,0.4385348326500322
FDA25,16.5,Regular,Canned,101.999,OUT018,2009,Tier 3,Supermarket Type2,-0.9596474459032144
FDA19,12.8,Low Fat,Fruits and Vegetables,126.6994,OUT019,1985,Tier 1,Grocery Store,-1.1944764547124045
NCM26,20.5,Low Fat,Others,154.634,OUT013,1987,Tier 3,Supermarket Type1,0.1281634037275918
FDS46,17.6,Regular,Snack Foods,118.1782,OUT018,2009,Tier 3,Supermarket Type2,0.3388188381005415
DRH15,8.775,Low Fat,Dairy,42.7428,OUT018,2009,Tier 3,Supermarket Type2,-0.8482763351076795
NCR05,10.1,Low Fat,Health and Hygiene,197.5084,OUT035,2004,Tier 2,Supermarket Type1,0.5684677952448229
NCY17,18.2,Low Fat,Health and Hygiene,44.1086,OUT045,2002,Tier 2,Supermarket Type1,-0.6380525717068056
FDZ01,8.975,Regular,Canned,103.099,OUT013,1987,Tier 3,Supermarket Type1,-1.1603744479184228
FDP31,12.8,Regular,Fruits and Vegetables,65.7168,OUT027,1985,Tier 3,Supermarket Type3,0.0893130162407773
FDE57,9.6,Low Fat,Fruits and Vegetables,141.0154,OUT013,1987,Tier 3,Supermarket Type1,0.3858709740567946
FDZ44,8.185,Low Fat,Fruits and Vegetables,116.0808,OUT010,1998,Tier 3,Grocery Store,-1.2091532677629788
NCP53,14.75,Low Fat,Health and Hygiene,236.6906,OUT018,2009,Tier 3,Supermarket Type2,0.6422835314697705
NCA06,20.5,Low Fat,Household,37.219,OUT045,2002,Tier 2,Supermarket Type1,-1.0524567048994935
FDP22,14.65,Regular,Snack Foods,51.3666,OUT045,2002,Tier 2,Supermarket Type1,-0.663089488087197
FDW37,19.2,Low Fat,Canned,90.9488,OUT017,2007,Tier 2,Supermarket Type1,-0.9501506845175488
NCS30,5.945,Low Fat,Household,127.3652,OUT049,1999,Tier 1,Supermarket Type1,-0.3561714269413624
FDB40,17.5,Regular,Dairy,144.2102,OUT035,2004,Tier 2,Supermarket Type1,1.285904950834664
FDC51,10.895,Regular,Dairy,122.873,OUT017,2007,Tier 2,Supermarket Type1,0.8749541854185817
FDC11,20.5,Low Fat,Starchy Foods,89.7172,OUT046,1997,Tier 1,Supermarket Type1,-0.6091306165777325
FDC59,12.8,Regular,Starchy Foods,63.8168,OUT027,1985,Tier 3,Supermarket Type3,-0.7394952501445989
FDE14,13.65,Regular,Canned,99.47,OUT018,2009,Tier 3,Supermarket Type2,-1.1668495124995584
NCT41,15.7,Low Fat,Health and Hygiene,150.6024,OUT013,1987,Tier 3,Supermarket Type1,0.2136342561985837
FDP52,18.7,Regular,Frozen Foods,229.201,OUT035,2004,Tier 2,Supermarket Type1,0.7238693451920808
DRA24,19.35,Regular,Soft Drinks,163.8868,OUT010,1998,Tier 3,Grocery Store,-1.1487193316723785
FDC40,16.0,Regular,Dairy,79.3986,OUT049,1999,Tier 1,Supermarket Type1,-0.8055409088721837
NCA42,6.965,Low Fat,Household,159.4604,OUT013,1987,Tier 3,Supermarket Type1,0.6936523771467807
FDT27,11.395,Regular,Meat,233.9616,OUT045,2002,Tier 2,Supermarket Type1,-0.4494123569097173
NCW54,7.5,Low Fat,Household,56.9588,OUT045,2002,Tier 2,Supermarket Type1,-0.8784933031529798
DRB13,6.115,Regular,Soft Drinks,189.253,OUT013,1987,Tier 3,Supermarket Type1,0.976396863856375
FDY02,12.8,Regular,Dairy,264.091,OUT019,1985,Tier 1,Grocery Store,-1.190591415963723
FDS59,14.8,Regular,Breads,110.657,OUT045,2002,Tier 2,Supermarket Type1,0.5619927306636872
FDR49,8.71,Low Fat,Canned,46.1376,OUT035,2004,Tier 2,Supermarket Type1,-1.1124589700180183
FDY40,15.5,Regular,Frozen Foods,50.9692,OUT018,2009,Tier 3,Supermarket Type2,-1.1055522344648068
FDL48,19.35,Regular,Baking Goods,48.7034,OUT035,2004,Tier 2,Supermarket Type1,-1.0144696593568303
DRI01,12.8,Low Fat,Soft Drinks,173.1422,OUT027,1985,Tier 3,Supermarket Type3,1.8811792213270773
FDZ52,19.2,Low Fat,Frozen Foods,111.8886,OUT018,2009,Tier 3,Supermarket Type2,-0.2797656648839606
FDK32,16.25,Regular,Fruits and Vegetables,152.4682,OUT049,1999,Tier 1,Supermarket Type1,0.2205409917517951
FDK51,19.85,Low Fat,Dairy,265.1884,OUT013,1987,Tier 3,Supermarket Type1,1.9031944409029389
FDP28,13.65,Regular,Frozen Foods,259.6936,OUT035,2004,Tier 2,Supermarket Type1,-0.0073812815041832
DRZ24,7.535,Low Fat,Soft Drinks,120.844,OUT046,1997,Tier 1,Supermarket Type1,0.0375124995916912
FDG04,12.8,Low Fat,Frozen Foods,185.1898,OUT019,1985,Tier 1,Grocery Store,-1.1185023636270783
FDF58,12.8,Low Fat,Snack Foods,64.551,OUT027,1985,Tier 3,Supermarket Type3,-0.5819353453369623
FDI21,5.59,Regular,Snack Foods,63.2168,OUT046,1997,Tier 1,Supermarket Type1,-0.2422102903133732
FDZ43,11.0,Regular,Fruits and Vegetables,240.4512,OUT035,2004,Tier 2,Supermarket Type1,3.1956173312976346
FDI57,19.85,Low Fat,Seafood,195.0768,OUT049,1999,Tier 1,Supermarket Type1,-0.0833553725895094
FDV03,17.6,Low Fat,Meat,153.6314,OUT045,2002,Tier 2,Supermarket Type1,2.058595990850197
FDT12,6.215,Regular,Baking Goods,224.4062,OUT010,1998,Tier 3,Grocery Store,-1.214764990399963
FDF29,15.1,Regular,Frozen Foods,128.831,OUT018,2009,Tier 3,Supermarket Type2,-0.1826396961669243
FDU02,13.35,Low Fat,Dairy,230.6352,OUT013,1987,Tier 3,Supermarket Type1,2.351268909917533
FDD23,9.5,Regular,Starchy Foods,186.5898,OUT049,1999,Tier 1,Supermarket Type1,2.0352857583581083
FDN04,11.8,Regular,Frozen Foods,179.2344,OUT035,2004,Tier 2,Supermarket Type1,0.0271523962618738
FDG29,17.6,Low Fat,Frozen Foods,40.3454,OUT035,2004,Tier 2,Supermarket Type1,-0.8443912963589982
FDK51,19.85,Low Fat,Dairy,266.6884,OUT010,1998,Tier 3,Grocery Store,-1.189296403047496
FDB53,13.35,Low Fat,Frozen Foods,147.6392,OUT049,1999,Tier 1,Supermarket Type1,-0.1040755792491438
DRI23,18.85,Low Fat,Hard Drinks,158.4578,OUT017,2007,Tier 2,Supermarket Type1,-0.4248071115014014
FDP57,17.5,Low Fat,Snack Foods,102.999,OUT046,1997,Tier 1,Supermarket Type1,0.5792595695467159
FDY57,20.2,Regular,Snack Foods,95.3752,OUT017,2007,Tier 2,Supermarket Type1,-0.6151740101867925
NCT42,5.88,Low Fat,Household,149.9392,OUT049,1999,Tier 1,Supermarket Type1,-0.3941584724840255
FDZ21,12.8,Regular,Snack Foods,95.641,OUT027,1985,Tier 3,Supermarket Type3,-0.2344402128160103
FDC50,15.85,Low Fat,Canned,94.4094,OUT017,2007,Tier 2,Supermarket Type1,-0.1265224697970811
FDT40,5.985,Low Fat,Frozen Foods,127.3678,OUT045,2002,Tier 2,Supermarket Type1,-1.0313048272677834
FDD50,18.85,Low Fat,Canned,170.4132,OUT017,2007,Tier 2,Supermarket Type1,1.4896536496544022
DRI23,18.85,Low Fat,Hard Drinks,161.7578,OUT049,1999,Tier 1,Supermarket Type1,-0.3207744072311537
FDQ46,7.51,Low Fat,Snack Foods,113.5544,OUT017,2007,Tier 2,Supermarket Type1,-0.7809356634638678
NCW06,16.2,Low Fat,Household,190.8162,OUT035,2004,Tier 2,Supermarket Type1,0.7596980358743655
NCX06,17.6,Low Fat,Household,182.5976,OUT018,2009,Tier 3,Supermarket Type2,-0.3043709102922764
NCE19,8.97,Low Fat,Household,54.6956,OUT013,1987,Tier 3,Supermarket Type1,-0.8655431739907082
FDI60,7.22,Regular,Baking Goods,64.751,OUT013,1987,Tier 3,Supermarket Type1,-1.279083965239245
FDC47,12.8,Low Fat,Snack Foods,228.1694,OUT019,1985,Tier 1,Grocery Store,-1.21303830651166
FDE02,8.71,Low Fat,Canned,94.4778,OUT017,2007,Tier 2,Supermarket Type1,0.3431355478212986
FDE11,17.7,Regular,Starchy Foods,186.0924,OUT018,2009,Tier 3,Supermarket Type2,0.9189846245703048
FDP11,15.85,Low Fat,Breads,217.5166,OUT045,2002,Tier 2,Supermarket Type1,-0.9376322263273528
FDB08,6.055,Low Fat,Fruits and Vegetables,160.3578,OUT017,2007,Tier 2,Supermarket Type1,0.1993891141200851
FDL48,12.8,Regular,Baking Goods,46.8034,OUT027,1985,Tier 3,Supermarket Type3,-0.66783786878003
FDH26,19.25,Regular,Canned,141.5496,OUT049,1999,Tier 1,Supermarket Type1,-0.0799020048129037
FDI33,16.5,Low Fat,Snack Foods,91.0146,OUT045,2002,Tier 2,Supermarket Type1,-0.4740176023180331
FDQ26,13.5,Regular,Dairy,57.8562,OUT046,1997,Tier 1,Supermarket Type1,-1.1305891508451984
FDN03,12.8,Regular,Meat,250.9408,OUT019,1985,Tier 1,Grocery Store,-0.711868307931753
FDO13,7.865,Low Fat,Breakfast,164.5526,OUT045,2002,Tier 2,Supermarket Type1,-0.2948741489066106
NCJ29,10.6,Low Fat,Health and Hygiene,84.7224,OUT049,1999,Tier 1,Supermarket Type1,-0.3112776458454879
FDE52,12.8,Regular,Dairy,88.9514,OUT027,1985,Tier 3,Supermarket Type3,0.8779758822231118
FDA52,16.2,Regular,Frozen Foods,178.337,OUT035,2004,Tier 2,Supermarket Type1,-0.4459589891331115
FDF57,14.5,Regular,Fruits and Vegetables,169.7448,OUT049,1999,Tier 1,Supermarket Type1,0.7385461582426552
NCO26,7.235,Low Fat,Household,116.4492,OUT013,1987,Tier 3,Supermarket Type1,0.1411135328898632
DRL59,16.75,Low Fat,Hard Drinks,55.1298,OUT035,2004,Tier 2,Supermarket Type1,-0.5568984289565708
FDC60,12.8,Regular,Baking Goods,88.8514,OUT019,1985,Tier 1,Grocery Store,-1.1888647320754202
